id,data_hora,status_turb,niv_mont_grade,niv_jus_grade,corr_fase_a,corr_fase_b,corr_fase_c,tens_fase_a,tens_fase_b,tens_fase_c,excit_tens,excit_corr,freq,pot_ativa,pot_reativa,pot_aparente,fp,distrib,rotor,vel,horimetro,acum_energia,uhlm_temp_oleo,uhrv_temp_oleo,uhrv_pres_oleo,enrol_fase_a,enrol_fase_b,enrol_fase_c,bucha_rad_01,bucha_rad_02,gaxet_01,gaxet_02,gaxet_03,manc_la_guia,manc_lna_guia,manc_lna_esc,fluxo_01,fluxo_02,fluxo_03,ret_oleo,fluxo_agua_eixo,vib_la_eixo_x,vib_la_eixo_y,vib_lna_eixo_x,vib_lna_eixo_y,vib_turb_manc_rad,vib_turb_manc_guia,niv_oleo_cuba,niv_agua_cuba
360917,2025-11-03 01:54:25,0,1097.48,1097.04,210.00,220.00,214.00,6937.30,6937.30,7006.50,65.80,8.86,60.06,2594.00,12.00,2594.00,1.00,84.31,38.70,401.66,3220.99,7660.94,52.44,45.69,138.91,86.30,84.80,85.30,67.90,64.60,38.80,36.50,37.10,66.90,84.90,93.90,13.69,3.97,28.63,17.29,0.81,0.00,0.00,0.58,0.50,0.36,0.42,30.00,1.40
360922,2025-11-03 01:56:50,0,1097.48,1097.04,210.00,220.00,213.00,6954.60,6937.30,7006.50,68.14,9.07,60.05,2592.00,14.00,2592.00,1.00,83.95,38.73,398.83,3220.99,7661.05,52.44,45.69,132.81,86.40,84.90,85.40,67.90,64.60,38.80,36.50,37.10,66.90,85.00,93.90,13.69,3.97,28.63,5.79,0.78,0.00,0.00,0.58,0.50,0.38,0.45,35.30,4.20
360927,2025-11-03 01:59:04,0,1097.48,1097.04,210.00,220.00,213.00,6954.60,6954.60,7006.50,65.46,8.81,60.08,2583.00,17.00,2583.00,1.00,83.72,38.81,398.58,3220.99,7661.15,52.65,45.69,127.97,86.50,85.00,85.50,67.80,64.50,38.80,36.50,37.10,66.90,85.00,93.90,13.69,3.97,28.59,0.66,0.84,0.00,0.00,0.58,0.48,0.39,0.42,29.90,3.50
360932,2025-11-03 02:02:12,0,1097.50,1097.05,210.00,219.00,212.00,6954.60,6954.60,7006.50,67.80,8.86,60.04,2586.00,18.00,2586.00,1.00,83.87,38.85,398.78,3221.09,7661.28,52.44,45.69,142.19,86.70,85.20,85.70,67.90,64.60,38.80,36.50,37.10,66.90,85.00,93.90,13.69,3.97,28.63,0.64,0.69,0.00,0.00,0.58,0.50,0.39,0.42,24.50,3.40
360937,2025-11-03 02:04:26,0,1097.49,1097.05,210.00,219.00,212.00,6954.60,6954.60,7006.50,66.13,8.86,60.07,2592.00,18.00,2592.00,1.00,83.75,38.83,400.83,3221.09,7661.38,52.65,45.69,134.69,86.80,85.30,85.70,67.90,64.60,38.80,36.50,37.10,66.90,85.00,93.90,13.69,3.97,28.63,13.07,0.84,0.00,0.00,0.58,0.48,0.39,0.42,31.50,1.90
360942,2025-11-03 02:06:51,0,1097.50,1097.05,210.00,219.00,212.00,6954.60,6954.60,7023.80,68.14,9.13,60.06,2587.00,15.00,2588.00,1.00,83.59,38.81,400.63,3221.19,7661.49,52.65,45.69,129.22,86.90,85.40,85.90,67.90,64.60,38.80,36.50,37.10,66.90,85.00,93.90,13.69,3.97,28.63,12.84,0.88,0.00,0.00,0.58,0.48,0.38,0.44,26.80,1.60
360947,2025-11-03 02:09:05,0,1097.50,1097.05,210.00,220.00,212.00,6954.60,6954.60,7023.80,66.13,9.13,60.06,2589.00,15.00,2589.00,1.00,83.36,38.89,400.63,3221.19,7661.58,52.65,45.63,125.47,87.00,85.50,86.00,67.90,64.60,38.80,36.50,37.10,66.90,85.00,93.90,13.72,3.97,28.63,7.22,0.72,0.00,0.00,0.58,0.50,0.39,0.44,35.90,4.20
360952,2025-11-03 02:12:12,0,1097.51,1097.05,210.00,219.00,213.00,6954.60,6954.60,7006.50,66.13,8.88,60.06,2583.00,17.00,2583.00,1.00,83.75,38.89,399.80,3221.29,7661.72,52.65,45.63,136.56,87.10,85.70,86.10,67.90,64.60,38.80,36.50,37.10,66.90,85.00,93.90,13.69,3.97,28.63,9.69,0.63,0.00,0.00,0.56,0.48,0.42,0.42,26.20,2.30
360957,2025-11-03 02:14:26,0,1097.51,1097.06,210.00,219.00,212.00,6954.60,6954.60,7023.80,66.13,8.87,60.08,2590.00,17.00,2590.00,1.00,83.75,38.82,400.73,3221.29,7661.82,52.65,45.63,131.25,87.20,85.70,86.20,67.90,64.60,38.80,36.50,37.10,66.90,85.00,93.90,13.69,3.97,28.63,5.85,0.88,0.00,0.00,0.58,0.48,0.41,0.42,31.20,2.50
360962,2025-11-03 02:16:51,0,1097.52,1097.06,209.00,219.00,212.00,6954.60,6954.60,7023.80,66.13,8.86,60.06,2584.00,17.00,2584.00,1.00,82.92,38.96,401.56,3221.29,7661.93,52.65,45.56,126.72,87.30,85.80,86.30,67.90,64.60,38.80,36.50,37.10,66.90,85.00,93.90,13.72,3.97,28.59,15.34,0.81,0.00,0.00,0.58,0.50,0.38,0.42,27.80,1.30
360967,2025-11-03 02:19:05,0,1097.51,1097.06,210.00,220.00,213.00,6954.60,6954.60,7023.80,65.80,8.86,60.07,2592.00,15.00,2592.00,1.00,83.46,38.83,398.58,3221.39,7662.02,52.65,45.56,142.66,87.40,85.90,86.40,67.90,64.60,38.80,36.50,37.10,66.90,85.00,93.90,13.69,3.97,28.63,14.49,0.69,0.00,0.00,0.58,0.50,0.38,0.44,37.20,1.80
360972,2025-11-03 02:22:13,0,1097.51,1097.07,210.00,219.00,212.00,6954.60,6954.60,7006.50,66.13,8.85,60.09,2584.00,16.00,2584.00,1.00,83.23,39.04,398.39,3221.39,7662.16,52.65,45.56,132.97,87.60,86.10,86.50,67.90,64.60,38.80,36.50,37.10,67.00,85.00,93.90,13.72,3.97,28.59,2.12,0.66,0.00,0.00,0.56,0.48,0.42,0.44,26.50,3.10
360977,2025-11-03 02:24:28,0,1097.52,1097.07,210.00,220.00,213.00,6937.30,6954.60,7023.80,68.14,8.88,60.04,2592.00,16.00,2592.00,1.00,83.23,39.00,399.90,3221.49,7662.26,52.65,45.56,128.44,87.70,86.10,86.60,67.90,64.60,38.80,36.50,37.10,67.00,85.00,93.90,13.69,3.97,28.59,5.66,0.63,0.00,0.00,0.56,0.47,0.42,0.42,29.60,3.40
360982,2025-11-03 02:26:52,0,1097.52,1097.07,210.00,220.00,213.00,6954.60,6937.30,7006.50,66.13,8.88,60.03,2588.00,15.00,2588.00,1.00,83.17,39.01,400.63,3221.49,7662.37,52.65,45.50,147.50,87.80,86.30,86.70,67.90,64.60,38.80,36.50,37.10,67.00,85.00,93.90,13.69,3.97,28.59,19.50,0.81,0.00,0.00,0.56,0.48,0.39,0.42,36.60,2.00
360987,2025-11-03 02:29:07,0,1097.52,1097.07,210.00,220.00,213.00,6954.60,6954.60,7006.50,67.80,8.84,60.12,2588.00,18.00,2588.00,1.00,83.20,39.05,401.03,3221.49,7662.46,52.65,45.50,137.97,87.90,86.30,86.80,67.90,64.60,38.80,36.50,37.10,67.00,85.00,93.90,13.72,3.97,28.59,8.31,0.84,0.00,0.00,0.58,0.50,0.39,0.42,28.70,1.80
360992,2025-11-03 02:32:13,0,1097.52,1097.08,209.00,219.00,212.00,6954.60,6954.60,7006.50,66.13,9.08,60.05,2582.00,19.00,2582.00,1.00,83.12,39.01,398.58,3221.59,7662.60,52.86,45.50,130.16,87.90,86.50,86.90,67.90,64.60,38.80,36.50,37.10,67.00,85.00,93.90,13.72,3.97,28.59,16.09,0.91,0.00,0.00,0.58,0.48,0.41,0.42,25.50,3.40
360997,2025-11-03 02:34:28,0,1097.52,1097.08,211.00,220.00,214.00,6954.60,6954.60,7006.50,66.13,8.89,60.02,2587.00,17.00,2587.00,1.00,83.08,39.04,398.39,3221.59,7662.70,52.65,45.50,126.41,88.00,86.50,87.00,67.90,64.60,38.80,36.50,37.10,67.00,85.00,93.90,13.69,3.95,28.59,9.32,0.75,0.00,0.00,0.56,0.48,0.39,0.45,30.90,3.00
361002,2025-11-03 02:36:53,0,1097.53,1097.08,210.00,220.00,214.00,6954.60,6954.60,7006.50,65.80,8.88,60.01,2589.00,13.00,2589.00,1.00,82.76,39.12,399.02,3221.69,7662.81,52.65,45.50,140.16,88.10,86.60,87.10,68.00,64.70,38.80,36.50,37.10,67.00,85.00,93.90,13.72,3.97,28.59,16.33,0.78,0.00,0.00,0.56,0.47,0.44,0.44,31.40,2.90
361007,2025-11-03 02:39:08,0,1097.53,1097.08,210.00,220.00,213.00,6954.60,6937.30,7006.50,66.13,8.89,60.00,2591.00,19.00,2591.00,1.00,82.76,39.09,400.44,3221.69,7662.90,52.65,45.50,133.91,88.20,86.70,87.20,67.90,64.70,38.80,36.50,37.10,67.00,85.00,93.90,13.69,3.97,28.59,2.23,0.75,0.00,0.00,0.56,0.47,0.45,0.42,37.90,3.40
361012,2025-11-03 02:42:16,0,1097.53,1097.09,210.00,219.00,212.00,6954.60,6954.60,7006.50,66.13,9.08,60.02,2592.00,17.00,2592.00,1.00,82.84,39.15,400.83,3221.79,7663.04,52.65,45.50,127.50,88.30,86.80,87.30,68.00,64.70,38.80,36.50,37.10,67.00,85.00,93.90,13.72,3.97,28.59,13.69,0.75,0.00,0.00,0.58,0.48,0.39,0.41,34.30,3.70
361017,2025-11-03 02:44:28,0,1097.54,1097.09,211.00,220.00,214.00,6954.60,6937.30,7006.50,66.13,8.88,60.07,2590.00,17.00,2590.00,1.00,82.89,39.11,400.63,3221.79,7663.14,52.65,45.50,145.78,88.40,86.90,87.30,68.00,64.60,38.80,36.50,37.10,67.10,85.00,93.90,13.72,3.97,28.59,2.01,0.59,0.00,0.00,0.58,0.47,0.42,0.44,27.70,3.90
361022,2025-11-03 02:46:53,0,1097.54,1097.09,210.00,220.00,213.00,6954.60,6954.60,7006.50,65.80,8.89,60.00,2588.00,15.00,2588.00,1.00,82.64,39.12,398.78,3221.79,7663.25,52.65,45.50,135.94,88.50,87.00,87.40,68.00,64.70,38.80,36.50,37.10,67.00,85.00,93.90,13.72,3.97,28.59,0.62,0.75,0.00,0.00,0.56,0.47,0.39,0.42,32.60,3.60
361027,2025-11-03 02:49:08,0,1097.54,1097.09,210.00,219.00,212.00,6954.60,6937.30,7023.80,66.13,9.15,60.01,2589.00,16.00,2589.00,1.00,82.89,39.16,399.80,3221.89,7663.34,52.65,45.50,130.78,88.60,87.00,87.50,68.00,64.70,38.80,36.50,37.10,67.10,85.00,93.90,13.69,3.97,28.59,16.24,0.69,0.00,0.00,0.58,0.47,0.41,0.42,29.30,2.40
361032,2025-11-03 02:52:14,0,1097.54,1097.09,210.00,220.00,213.00,6954.60,6954.60,7006.50,67.47,8.88,60.03,2588.00,16.00,2588.00,1.00,83.17,39.05,400.44,3221.89,7663.48,52.65,45.44,125.63,88.60,87.10,87.60,68.00,64.70,38.80,36.50,37.10,67.10,85.00,93.90,13.72,3.95,28.59,0.66,0.81,0.00,0.00,0.58,0.47,0.38,0.45,31.10,3.60
361037,2025-11-03 02:54:29,0,1097.54,1097.10,210.00,220.00,213.00,6954.60,6954.60,7023.80,67.80,8.90,60.06,2592.00,19.00,2593.00,1.00,83.15,39.00,401.56,3221.99,7663.58,52.65,45.38,139.22,88.70,87.20,87.60,68.00,64.70,38.80,36.50,37.10,67.10,85.00,93.90,13.72,3.97,28.59,8.72,0.78,0.00,0.00,0.58,0.50,0.39,0.44,27.80,2.80
361042,2025-11-03 02:56:54,0,1097.54,1097.10,210.00,220.00,213.00,6954.60,6954.60,7006.50,66.13,9.16,60.01,2595.00,15.00,2595.00,1.00,82.45,39.15,398.58,3221.99,7663.68,52.65,45.38,132.50,88.80,87.20,87.70,68.00,64.70,38.80,36.50,37.10,67.10,85.00,93.90,13.72,3.97,28.59,10.26,0.78,0.00,0.00,0.56,0.48,0.38,0.45,35.60,2.70
361047,2025-11-03 02:59:08,0,1097.55,1097.10,211.00,220.00,214.00,6954.60,6937.30,7006.50,66.47,8.91,60.04,2596.00,16.00,2596.00,1.00,82.71,39.15,398.58,3221.99,7663.78,52.65,45.38,127.97,88.80,87.30,87.70,68.00,64.70,38.80,36.50,37.10,67.10,85.00,94.00,13.69,3.95,28.59,7.20,0.50,0.00,0.00,0.58,0.48,0.36,0.44,22.50,4.00
361052,2025-11-03 03:02:15,0,1097.54,1097.10,210.00,219.00,213.00,6954.60,6954.60,7006.50,66.13,8.88,60.04,2587.00,16.00,2587.00,1.00,82.71,39.15,400.83,3222.09,7663.92,52.65,45.31,141.88,88.90,87.40,87.80,67.90,64.70,38.80,36.50,37.10,67.10,85.00,94.00,13.72,3.97,28.59,1.01,0.53,0.00,0.00,0.58,0.48,0.38,0.42,37.10,3.60
361057,2025-11-03 03:04:30,0,1097.55,1097.10,210.00,220.00,213.00,6954.60,6937.30,7006.50,66.13,9.00,60.04,2582.00,17.00,2582.00,1.00,82.76,39.18,399.22,3222.09,7664.02,52.86,45.31,134.53,89.00,87.40,87.80,67.90,64.60,38.80,36.50,37.10,67.10,85.10,94.00,13.69,3.95,28.59,0.64,0.41,0.00,0.00,0.58,0.48,0.38,0.44,30.40,3.40
361062,2025-11-03 03:06:54,0,1097.55,1097.10,210.00,220.00,213.00,6954.60,6954.60,7023.80,68.14,9.17,60.08,2590.00,18.00,2590.00,1.00,82.57,39.15,399.80,3222.19,7664.12,52.65,45.31,129.69,89.00,87.50,87.90,68.00,64.60,38.80,36.50,37.10,67.10,85.00,93.90,13.69,3.97,28.59,2.55,0.72,0.00,0.00,0.59,0.48,0.39,0.42,34.30,3.50
361067,2025-11-03 03:09:08,0,1097.55,1097.11,211.00,221.00,214.00,6954.60,6954.60,7006.50,67.47,8.88,60.04,2587.00,18.00,2587.00,1.00,82.64,39.22,400.73,3222.19,7664.22,52.65,45.25,125.94,89.10,87.50,88.00,67.90,64.60,38.80,36.50,37.10,67.10,85.00,93.90,13.69,3.97,28.59,14.01,0.69,0.00,0.00,0.59,0.48,0.41,0.41,24.50,3.10
361072,2025-11-03 03:12:16,0,1097.55,1097.11,210.00,220.00,213.00,6954.60,6954.60,7006.50,66.13,9.13,60.06,2598.00,16.00,2598.00,1.00,82.73,39.20,400.05,3222.29,7664.36,52.65,45.25,137.03,89.10,87.50,88.00,67.90,64.60,38.80,36.50,37.10,67.10,85.00,93.90,13.72,3.97,28.56,12.68,0.81,0.00,0.00,0.58,0.48,0.41,0.47,33.80,3.30
361077,2025-11-03 03:14:30,0,1097.55,1097.11,210.00,220.00,213.00,6954.60,6954.60,7006.50,66.47,8.90,59.96,2592.00,16.00,2592.00,1.00,82.47,39.29,400.83,3222.29,7664.46,52.65,45.25,131.72,89.10,87.60,88.00,67.90,64.60,38.80,36.50,37.10,67.10,85.10,93.90,13.72,3.97,28.59,13.78,0.53,0.00,0.00,0.58,0.45,0.42,0.42,29.00,1.80
